  Iter      Objective      FeasError   OptError    ||Step||    CGits 
--------  --------------  ----------  ----------  ----------  -------
    3620    7.763664e+00   7.430e-02   4.601e-02   1.011e+00        0
    3630    7.758574e+00   1.680e-01   5.990e-02   3.560e-01        0
    3640    7.754756e+00   6.667e-03   1.578e-02   1.083e-01        0
    3650    7.753479e+00   3.135e-02   4.307e-03   6.583e-01        0
    3660    7.753233e+00   1.159e-02   9.210e-05   1.333e-01        0
    3670    7.752929e+00   6.357e-02   8.917e-04   3.087e+00        0
    3680    7.751058e+00   2.789e-03   1.371e-03   8.677e-01        0
    3690    7.748085e+00   4.053e-03   1.551e-02   1.055e-01        0
    3700    7.746248e+00   3.962e-02   5.072e+01   1.935e-02        0
    3710    7.751533e+00   1.126e-01   1.000e+00   1.423e+01        7
    3720    7.751463e+00   2.666e-07   4.215e-02   2.489e-03        0
    3730    7.742655e+00   1.687e-01   3.812e-02   2.479e-01        0
    3740    7.728274e+00   8.848e-02   3.849e-02   3.205e-01        0
    3750    7.724112e+00   8.073e-01   4.008e-02   2.486e-02        0
    3760    7.723655e+00   7.520e-03   5.548e+01   1.090e-01        0
    3770    7.764086e+00   6.412e-01   1.000e+00   2.302e+00        2
    3780    7.796525e+00   1.903e-01   1.000e+00   1.830e-01        0
    3790    7.836380e+00   2.091e-05   1.000e+00   1.603e-02        0
    3800    7.794935e+00   1.395e-03   1.000e+00   2.185e-02        0
    3810    7.739534e+00   1.434e-01   4.024e-01   9.763e-02        0
    3820    7.726768e+00   3.239e-02   9.190e-02   1.877e-01        0
    3830    7.722704e+00   1.407e-01   4.723e-03   2.273e+00        3
    3840    7.721311e+00   2.402e-03   9.131e-04   1.383e-01        0
    3850    7.718606e+00   8.964e-02   2.682e-02   2.215e+00        1
    3860    7.713423e+00   3.884e-02   3.878e-02   1.487e-02        0
    3870    7.705561e+00   1.795e+00   1.970e-02   4.380e+00        0
    3880    7.692811e+00   8.205e-02   4.415e-02   6.997e-03        0
    3890    7.691246e+00   5.228e-03   3.376e-02   1.856e-01        0
    3900    7.687880e+00   2.733e-02   3.302e-02   1.349e-01        0
    3910    7.687040e+00   6.001e-03   2.209e-04   5.300e-03        0
    3920    7.686847e+00   1.128e-03   1.263e-03   4.502e-02        0
    3930    7.686768e+00   5.111e-05   6.506e-04   2.833e-02        0
    3940    7.686436e+00   4.704e-03   1.019e-02   8.032e-01        0
    3950    7.684541e+00   1.337e-02   2.146e-02   2.209e+00        2
    3960    7.683655e+00   1.553e-03   2.383e-02   5.866e-02        0
    3970    7.682255e+00   2.106e-03   2.568e-02   9.903e-02        0
    3980    7.681609e+00   4.883e-04   7.577e-04   1.311e-02        0
    3990    7.678097e+00   1.227e-01   2.613e-02   1.146e-02        0
    4000    7.674658e+00   1.948e-01   4.824e-02   1.904e-02        0
    4010    7.674002e+00   1.112e-02   4.535e-03   2.564e-01        0
    4020    7.667571e+00   3.196e-02   5.264e-02   2.554e-01        0
    4030    7.662897e+00   2.539e-01   2.595e-02   2.113e-02        0
    4040    7.662484e+00   8.792e-02   8.901e+01   3.106e-03        0
    4050    7.675227e+00   2.210e-01   4.219e+00   8.926e+00        4
    4060    7.738292e+00   3.659e-05   1.139e+01   7.101e-02        0
    4070    7.693487e+00   7.016e-04   1.661e+00   1.438e-01        0
    4080    7.670419e+00   2.795e-02   5.546e-01   3.851e-01        0
    4090    7.666235e+00   3.033e-04   4.409e-04   6.088e-02        0
    4100    7.660483e+00   6.662e-02   1.013e-02   5.534e+00        3
    4110    7.653671e+00   3.159e-02   4.352e-02   2.129e+00        1
    4120    7.646887e+00   3.794e-02   1.101e-01   1.457e+00        0
    4130    7.641801e+00   7.178e-02   1.534e-02   1.686e+00        0
    4140    7.636806e+00   1.962e-02   5.303e-03   3.048e-01        0
    4150    7.631980e+00   1.365e-02   5.615e-02   5.425e-01        0
    4160    7.631126e+00   3.983e-03   7.040e-03   3.476e-02        0
    4170    7.629738e+00   5.816e-03   1.717e-02   2.158e-01        0
    4180    7.628494e+00   6.859e-04   4.615e-03   2.357e-01        0
    4190    7.626322e+00   2.207e-02   4.483e-02   5.936e-01        0
    4200    7.624006e+00   1.088e-02   1.117e-01   1.411e+00        0
    4210    7.622823e+00   6.789e-03   7.479e-02   1.025e-02        0
    4220    7.622824e+00   1.837e-02   3.336e-01   6.832e-02        2
    4230    7.622916e+00   1.814e-02   4.705e-01   1.438e-01        0
    4240    7.621950e+00   6.810e-03   5.874e-01   1.830e-01        0
    4250    7.620042e+00   3.632e-03   7.204e-02   4.488e-02        0
    4260    7.619181e+00   1.621e-03   2.201e-02   4.096e-02        0
    4270    7.618212e+00   1.861e-03   6.529e-02   5.115e-01        7
    4280    7.617261e+00   2.488e-03   3.915e-02   2.766e-01        0
    4290    7.615194e+00   1.774e-03   5.102e-02   2.375e-01        0
    4300    7.614407e+00   3.539e-03   5.686e-02   1.376e-01        0
    4310    7.613846e+00   6.524e-04   2.422e-03   3.231e-02        0
    4320    7.613381e+00   1.279e-03   7.875e-03   2.248e+00        0
    4330    7.611153e+00   8.255e-04   1.544e-02   8.983e-02        0
    4340    7.607394e+00   4.303e-03   4.797e-02   7.136e-01        0
    4350    7.604973e+00   1.575e-03   4.853e-03   7.581e-01        0
    4360    7.604158e+00   4.836e-04   6.501e-03   3.283e+00        5
    4370    7.603990e+00   7.764e-04   1.117e-03   5.246e-02        0
    4380    7.603659e+00   8.411e-04   7.374e-03   6.557e-01        0
    4390    7.602232e+00   3.268e-03   1.203e-02   1.246e-02        0
    4400    7.601225e+00   5.018e-04   1.419e-02   7.146e-02        0
    4410    7.598039e+00   3.842e-03   2.828e-02   2.073e-01        0
    4420    7.596498e+00   7.425e-03   1.843e-02   1.298e-01        0
    4430    7.595445e+00   3.233e-03   7.710e-03   1.011e-01        0
    4440    7.595347e+00   3.803e-03   7.662e-03   1.918e-01        0
    4450    7.594991e+00   1.680e-05   8.226e-05   6.537e-02        0
    4460    7.594723e+00   3.317e-04   1.190e-04   1.081e+00        0
    4470    7.593597e+00   1.875e-02   2.436e-02   1.552e-01        0
    4480    7.590363e+00   1.013e-01   2.406e-02   6.468e-02        0
    4490    7.587121e+00   1.525e-01   2.460e-02   1.770e-01        0
    4500    7.584862e+00   2.872e-02   2.849e-02   4.577e-01        0
    4510    7.581992e+00   1.398e-02   3.177e-02   1.212e-03        0
    4520    7.579046e+00   1.044e-02   1.703e-03   4.205e-01        0
    4530    7.574980e+00   7.131e-03   1.559e-01   1.278e+00        0
    4540    7.573975e+00   1.409e-03   2.070e-02   1.149e-01        0
    4550    7.573417e+00   1.374e-03   3.540e-03   1.599e+00        0
    4560    7.573241e+00   5.448e-05   1.855e-04   4.659e-02        0
    4570    7.573043e+00   4.183e-04   1.683e-03   1.927e-01        0
    4580    7.572651e+00   4.374e-03   1.428e-02   1.071e-01        0
    4590    7.572116e+00   1.107e-02   6.750e-02   1.416e-01        0
    4600    7.570288e+00   2.427e-03   3.372e-02   4.510e+00        1
    4610    7.569824e+00   6.190e-03   2.006e-02   8.258e-01        0
    4620    7.564560e+00   9.367e-02   1.835e-02   5.264e+00        4
    4630    7.561227e+00   7.325e-03   1.816e-02   1.266e-01        0
    4640    7.556743e+00   1.019e-02   3.055e-02   6.707e-01        0
    4650    7.535899e+00   2.716e-01   3.193e-02   7.426e+00        3
    4660    7.520362e+00   1.050e-01   3.514e-02   9.548e-01        0
    4670    7.500826e+00   5.664e-02   3.811e-02   4.346e-01        0
    4680    7.487250e+00   5.898e-02   3.969e-02   1.378e+00        0
    4690    7.457255e+00   6.605e-02   5.776e-02   1.314e+00        0
    4700    7.447083e+00   1.905e-02   6.932e-02   9.138e-01        0
    4710    7.437140e+00   1.733e-02   9.495e-02   1.390e+00        0
    4720    7.424311e+00   8.366e-02   1.104e-01   2.077e+00        0
    4730    7.415565e+00   4.069e-02   1.306e-02   4.784e+00        1
    4740    7.412118e+00   1.582e-02   4.108e-02   8.334e-02        0
    4750    7.403977e+00   3.098e-01   5.622e-02   1.200e+00        0
    4760    7.400572e+00   2.497e-02   6.331e-02   2.153e-01        0
    4770    7.396284e+00   2.297e-02   7.314e-02   1.102e-01        0
    4780    7.393184e+00   3.658e-03   9.066e-02   1.578e-01        0
    4790    7.388710e+00   4.185e-02   7.361e-02   4.152e-02        0
    4800    7.386494e+00   6.418e-03   3.879e-02   2.867e-01        0
    4810    7.384504e+00   2.082e-02   7.358e-03   7.672e-01        0
    4820    7.384004e+00   7.352e-03   3.756e-04   6.761e-02        0
    4830    7.381809e+00   2.219e-02   3.641e-02   3.264e-01        0
    4840    7.378294e+00   2.371e-02   9.765e-02   1.697e-01        0
    4850    7.374352e+00   3.404e-02   1.368e-01   2.979e-02        0
    4860    7.369431e+00   4.938e-02   1.872e-01   3.457e-01        0
    4870    7.363062e+00   2.564e-02   1.927e-01   6.531e-01        0
    4880    7.357820e+00   1.385e-01   1.232e-01   9.343e-01        0
    4890    7.349981e+00   2.023e-02   2.245e-02   1.210e+00        0
    4900    7.339086e+00   2.110e-02   6.035e-02   7.493e-02        0
    4910    7.335347e+00   1.825e-02   6.694e-02   2.139e-01        0
    4920    7.331916e+00   2.518e-02   9.128e-02   1.112e-01        0
    4930    7.329548e+00   6.186e-03   1.040e-01   5.421e-04        0
    4940    7.329169e+00   8.185e-06   2.916e-04   1.581e-02        0
    4950    7.323231e+00   1.524e-02   2.486e-02   5.675e-02        0
    4960    7.321741e+00   1.062e-02   3.596e-02   9.156e-01        0
    4970    7.318982e+00   1.307e-02   4.720e-02   7.153e-01        0
    4980    7.317313e+00   4.004e-03   1.953e-02   5.907e-01        0
    4990    7.316443e+00   4.696e-03   1.018e-02   4.266e-01        0
    5000    7.315401e+00   4.560e-03   2.602e-02   1.770e-01        0
    5010    7.313315e+00   2.361e-02   1.642e-01   4.757e+00        3
    5020    7.311935e+00   1.648e-02   4.106e-02   3.056e-01        0
    5030    7.310611e+00   9.724e-04   4.526e-04   8.823e-02        0
    5040    7.310478e+00   2.430e-03   1.759e-04   7.816e-02        0
    5050    7.309633e+00   9.721e-03   2.138e-02   5.245e-01        0
    5060    7.309098e+00   5.246e-04   4.804e-03   4.487e-01        0
    5070    7.307721e+00   1.048e-02   1.129e-01   2.257e+00        3
    5080    7.306719e+00   1.621e-02   9.765e-03   2.620e-01        0
    5090    7.306260e+00   1.164e-02   5.621e-03   1.908e+00        0
    5100    7.304386e+00   7.613e-02   1.918e-02   4.246e+00        1
    5110    7.300520e+00   8.560e-02   1.848e-02   1.361e+00        0
    5120    7.298310e+00   2.258e-01   5.143e-02   3.564e+00        3
    5130    7.295772e+00   1.719e-02   4.460e-02   3.018e-01        0
    5140    7.294272e+00   3.835e-03   1.421e-02   3.160e-01        0
    5150    7.293291e+00   2.951e-02   4.826e-03   4.770e-01        0
    5160    7.291415e+00   8.686e-02   8.430e-03   2.409e+00        2
    5170    7.287608e+00   1.306e-01   5.107e-02   2.855e+00        1
    5180    7.279820e+00   5.924e-02   1.912e-01   1.817e-01        0
    5190    7.276842e+00   7.725e-03   1.137e-01   6.256e-01        0
    5200    7.275012e+00   1.529e-02   2.823e-02   9.881e-02        0
    5210    7.273913e+00   3.374e-03   1.576e-03   5.344e-01        0
    5220    7.273250e+00   3.081e-03   5.881e-04   2.540e-01        0
    5230    7.271430e+00   3.335e-03   8.234e-03   1.339e-01        0
    5240    7.271141e+00   1.142e-03   1.027e-03   3.970e-01        0
    5250    7.270886e+00   2.584e-03   4.034e-03   4.070e-01        0
    5260    7.268247e+00   2.528e-02   5.574e-02   1.347e+00        0
    5270    7.265917e+00   1.009e-02   7.690e-02   2.564e+00        2
    5280    7.265180e+00   3.047e-03   2.772e-02   1.272e+00        0
    5290    7.264189e+00   1.081e-02   7.269e-04   3.287e-01        0
    5300    7.261111e+00   3.478e-02   2.213e-02   4.728e-01        0
    5310    7.260150e+00   1.354e-02   1.197e-02   7.323e-02        0
    5320    7.259052e+00   4.696e-02   3.103e-02   1.831e+00        0
    5330    7.258721e+00   1.298e-03   5.667e-04   7.475e-01        0
    5340    7.257971e+00   2.241e-02   1.082e-02   1.106e-02        0
    5350    7.257028e+00   3.641e-03   1.527e-02   9.265e-03        0
    5360    7.254533e+00   2.637e-03   2.730e-02   2.799e-02        0
    5370    7.249750e+00   1.255e-02   3.646e-02   8.938e-01        0
    5380    7.242598e+00   9.398e-02   8.667e-02   3.670e-01        0
    5390    7.237783e+00   2.672e-02   7.893e-02   6.929e-01        0
    5400    7.234611e+00   1.070e-02   7.146e-02   4.095e-01        0
    5410    7.227852e+00   2.983e-02   8.389e-02   6.179e-01        0
    5420    7.225018e+00   8.945e-02   5.650e-02   1.223e-01        0
    5430    7.222268e+00   4.642e-02   6.073e-02   8.172e-02        0
    5440    7.221166e+00   3.942e-02   7.642e-02   1.425e-01        0
    5450    7.220078e+00   5.196e-03   4.992e-02   2.656e-01        0
    5460    7.219077e+00   4.943e-03   7.583e-02   3.900e-01        0
    5470    7.217992e+00   1.867e-02   3.139e-02   5.721e-02        0
    5480    7.217441e+00   3.696e-03   1.919e-03   5.752e-02        0
    5490    7.215800e+00   9.763e-02   7.241e-02   2.604e+00        4
    5500    7.212186e+00   1.096e-02   1.970e-02   7.783e-01        0
    5510    7.208277e+00   2.705e-03   9.542e-02   3.000e-01        0
    5520    7.206184e+00   1.461e-02   1.039e-01   3.986e-01        0
    5530    7.204169e+00   7.789e-03   3.322e-02   4.674e-01        0
    5540    7.201458e+00   1.240e-02   3.433e-02   7.219e-01        0
    5550    7.199820e+00   4.923e-04   2.565e-03   2.337e-02        0
    5560    7.198905e+00   8.172e-04   1.184e-02   6.157e-01        0
    5570    7.198330e+00   1.590e-02   1.313e-02   6.002e+00        2
    5580    7.195025e+00   6.449e-02   6.684e-02   7.822e+00        4
    5590    7.191712e+00   1.226e-02   5.247e-02   2.001e+00        5
    5600    7.188615e+00   1.079e-01   6.519e-02   2.571e-01        0
    5610    7.185515e+00   9.764e-03   7.725e-02   1.309e-01        0
    5620    7.184079e+00   1.033e-02   4.852e-02   8.143e-02        0
    5630    7.183335e+00   5.893e-03   3.883e-02   1.472e+00        0
    5640    7.181944e+00   1.881e-03   4.198e-02   5.298e-02        0
    5650    7.180898e+00   6.862e-03   4.656e-03   9.340e-01        0
    5660    7.179014e+00   1.488e-03   7.082e-02   2.626e-01        0
    5670    7.173820e+00   2.825e-02   7.265e-02   5.750e+00        5
    5680    7.170856e+00   1.982e-02   8.100e-02   3.508e-01        0
    5690    7.167188e+00   3.073e-02   8.516e-02   4.907e-01        0
    5700    7.165206e+00   3.606e-03   6.472e-03   9.690e-02        0
    5710    7.164522e+00   1.987e-03   3.010e-03   8.302e-02        0
    5720    7.159322e+00   4.865e-02   5.727e-02   4.344e-01        0
    5730    7.155700e+00   1.510e-02   4.134e-02   1.842e-01        0
    5740    7.153652e+00   3.794e-03   8.335e-03   1.613e-01        0
    5750    7.146554e+00   1.088e-01   9.558e-01   2.120e+00        3
    5760    7.136682e+00   1.680e-01   3.616e+01   5.346e+00        4
    5770    7.133544e+00   1.580e-02   1.428e+00   1.115e+00        0
    5780    7.130191e+00   8.894e-04   1.164e+00   1.763e-02        0
    5790    7.129866e+00   2.475e-03   6.134e-04   2.638e-02        0
    5800    7.129427e+00   7.291e-04   1.053e-02   1.051e-01        0
    5810    7.128161e+00   2.980e-02   3.260e-02   4.900e+00        2
    5820    7.127581e+00   1.962e-03   2.820e-02   4.515e-01        0
    5830    7.127220e+00   4.320e-05   6.277e-03   7.424e-02        0
    5840    7.127152e+00   1.258e-04   8.621e-04   9.260e-02        0
    5850    7.125545e+00   1.178e-02   3.727e-02   7.432e-01        0
    5860    7.123902e+00   1.122e-02   3.506e-02   3.355e-01        0
    5870    7.121883e+00   1.338e-02   2.918e-02   9.871e-01        0
    5880    7.120448e+00   3.836e-02   3.291e-02   6.447e-02        0
    5890    7.118947e+00   3.417e-02   1.554e-02   1.000e+00        0
    5900    7.117100e+00   4.658e-02   6.178e-02   3.449e+00        2
    5910    7.115315e+00   2.152e-02   6.322e-02   2.096e-01        0
    5920    7.106296e+00   2.048e-01   8.159e-02   2.900e+00        1
    5930    7.097315e+00   1.207e-02   2.876e-02   1.401e+00        0
    5940    7.095826e+00   2.431e-04   2.264e-02   1.190e-01        0
    5950    7.095106e+00   2.977e-02   1.924e-02   1.233e+00        0
    5960    7.094282e+00   8.185e-03   2.790e-02   7.896e+00        0
    5970    7.087636e+00   8.784e-02   4.798e-02   1.573e-01        0
    5980    7.077400e+00   1.177e-02   1.398e-01   1.162e+00        0
    5990    7.070372e+00   2.299e-02   7.451e-02   5.271e-01        0
    6000    7.067668e+00   1.952e-02   1.197e-02   2.287e-01        0
    6010    7.066563e+00   3.747e-03   3.186e-04   2.609e-02        0
    6020    7.061732e+00   2.563e-02   3.842e-02   1.522e-01        0
    6030    7.054583e+00   6.449e-02   3.742e-02   7.734e+00        2
    6040    7.048735e+00   7.520e-02   5.597e-02   3.598e+00        0
    6050    7.046211e+00   3.054e-02   4.962e-02   9.132e-01        0
    6060    7.043823e+00   7.311e-04   2.234e-02   3.673e+00        1
    6070    7.037400e+00   8.668e-02   5.883e-02   2.455e-01        0
    6080    7.034253e+00   3.103e-02   6.513e-02   1.526e-01        0
    6090    7.028147e+00   3.898e-02   2.347e-01   5.477e-01        0
    6100    7.023686e+00   6.490e-02   3.741e-02   1.820e+00        0
    6110    7.019609e+00   1.001e-02   1.588e-02   3.997e-01        0
    6120    7.017845e+00   5.355e-03   3.024e-02   7.637e-01        0
    6130    7.014725e+00   1.439e-02   2.463e-02   5.883e-01        0
    6140    7.010198e+00   2.084e-02   2.299e-02   5.652e-01        0
    6150    7.007831e+00   4.100e-03   9.543e-03   2.684e-01        0
    6160    7.003049e+00   9.241e-03   3.622e-02   2.434e+00        0
    6170    7.000737e+00   3.599e-03   2.847e-02   3.843e-01        0
    6180    6.999510e+00   1.128e-04   9.921e-04   2.162e-02        0
    6190    6.998905e+00   1.344e-03   4.897e-03   3.034e+00        0
    6200    6.995855e+00   5.068e-03   3.006e-02   2.012e+00        7
    6210    6.995145e+00   7.607e-03   3.180e-02   1.911e-01        0
    6220    6.993441e+00   5.619e-03   3.970e-02   9.454e-02        0
    6230    6.990508e+00   1.886e-02   5.969e-02   1.674e-01        0
    6240    6.989794e+00   1.846e-03   2.391e-02   1.828e-01        0
    6250    6.989255e+00   9.453e-05   3.160e-04   3.521e-01        0
    6260    6.988575e+00   1.649e-03   1.488e-02   4.856e+00        3
    6270    6.987866e+00   1.524e-02   4.479e-02   6.382e-02        0
    6280    6.986856e+00   9.211e-04   9.765e-02   7.150e-02        0
    6290    6.983737e+00   3.199e-03   1.220e-01   1.001e-01        0
    6300    6.980196e+00   1.097e-02   1.538e-01   5.599e-01        0
    6310    6.978418e+00   7.167e-03   2.226e-02   3.667e-01        0
    6320    6.975998e+00   1.343e-02   2.461e-02   2.249e+00        2
    6330    6.972303e+00   2.865e-02   7.273e-02   2.762e+00        0
    6340    6.970552e+00   3.545e-03   1.006e-02   4.568e-01        0
    6350    6.969131e+00   2.158e-03   3.024e-03   1.393e-01        0
    6360    6.967081e+00   4.031e-02   1.960e-02   1.598e+00        0
    6370    6.964188e+00   5.770e-03   2.844e-02   1.002e+00        0
    6380    6.962109e+00   4.414e-03   1.478e-02   2.391e-01        0
    6390    6.961565e+00   1.193e-04   6.684e-05   3.671e-02        0
    6400    6.960682e+00   2.245e-02   3.022e-02   6.756e-02        0
    6410    6.959361e+00   5.172e-02   1.345e-02   4.228e-02        0
    6420    6.958970e+00   1.381e-02   1.603e-02   1.287e+00        0
    6430    6.958186e+00   1.981e-03   1.579e-02   9.329e-01        0
    6440    6.957699e+00   1.887e-03   1.261e-02   2.371e-01        0
    6450    6.957252e+00   1.486e-04   1.272e-02   1.371e-01        0
    6460    6.956473e+00   1.539e-03   1.152e-02   3.984e-01        0
    6470    6.953991e+00   1.209e-02   4.519e-02   4.604e-01        2
    6480    6.946168e+00   3.958e-02   4.467e-02   1.282e-01        0
    6490    6.938833e+00   2.013e-01   8.520e-02   4.123e-01        0
    6500    6.935736e+00   5.674e-02   1.137e-01   3.477e+00        3
    6510    6.933529e+00   2.541e-02   1.250e-01   5.875e-01        0
    6520    6.929139e+00   1.953e-02   1.291e-02   6.813e+00        3
    6530    6.928212e+00   2.370e-02   2.090e-02   3.303e-01        0
    6540    6.927578e+00   6.272e-03   3.518e-03   5.316e-01        0
    6550    6.926984e+00   3.588e-03   1.998e-03   1.792e+00        0
    6560    6.926470e+00   1.382e-02   5.974e-03   5.051e+00        2
    6570    6.924984e+00   4.931e-03   1.272e-02   3.760e-01        0
    6580    6.923371e+00   1.299e-02   2.072e-02   3.190e-01        0
    6590    6.921827e+00   4.712e-03   3.551e-02   4.052e-02        0
    6600    6.921173e+00   4.037e-03   5.029e-02   4.444e-02        0
    6610    6.920588e+00   1.156e-02   5.475e-02   1.058e-01        0
    6620    6.920306e+00   8.118e-03   3.517e-03   2.998e-01        0
    6630    6.920104e+00   2.967e-03   1.208e-02   1.188e-01        0
    6640    6.919527e+00   2.598e-03   7.823e-03   1.056e+00        2
    6650    6.917538e+00   1.559e-01   2.691e-02   3.015e+00        0
    6660    6.915321e+00   1.375e-02   2.875e-02   1.053e+00        0
    6670    6.913348e+00   7.242e-03   3.395e-02   2.716e-01        0
    6680    6.911153e+00   5.183e-03   6.432e-02   2.459e+00        2
    6690    6.908865e+00   1.555e-02   1.521e-02   1.006e+00        0
    6700    6.905504e+00   2.252e-02   4.962e-02   2.745e-01        0
    6710    6.904675e+00   1.048e-03   1.245e-02   1.770e-01        0
    6720    6.904426e+00   5.436e-04   5.482e-03   2.755e-01        0
    6730    6.904108e+00   6.903e-03   1.119e-02   6.558e-01        0
    6740    6.903456e+00   1.804e-02   2.862e-02   1.393e+00        0
    6750    6.902999e+00   4.534e-04   4.226e-02   1.432e-01        0
    6760    6.902176e+00   2.149e-03   3.670e-02   9.900e-02        0
    6770    6.900575e+00   1.982e-02   5.870e-02   5.759e-02        0
    6780    6.895431e+00   1.426e-02   1.440e-01   6.096e-01        0
    6790    6.894305e+00   8.988e-03   1.503e-01   6.125e-01        0
    6800    6.891986e+00   1.361e-02   1.534e-01   3.989e-01        0
    6810    6.890693e+00   2.798e-03   1.603e-01   5.211e-02        0
    6820    6.888293e+00   3.588e-03   1.959e-01   1.522e-01        0
    6830    6.887147e+00   5.757e-03   1.697e-01   7.739e-01        0
    6840    6.885775e+00   4.359e-03   5.237e-02   1.383e-01        0
    6850    6.884335e+00   7.065e-03   3.405e-02   3.551e+00        3
    6860    6.883885e+00   5.375e-04   9.861e-04   3.214e-01        0
    6870    6.883601e+00   7.884e-03   1.110e-02   7.480e-01        0
    6880    6.883426e+00   6.622e-03   1.301e-02   6.509e-01        0
    6890    6.882992e+00   7.056e-03   7.928e-03   4.128e+00        0
    6900    6.880071e+00   7.565e-02   2.282e-02   1.713e-01        0
    6910    6.875976e+00   3.779e-02   3.946e-02   1.835e-01        0
    6920    6.871853e+00   1.109e-02   3.747e-02   2.882e+00        2
    6930    6.870578e+00   1.816e-03   2.368e-02   3.910e-01        0
    6940    6.870334e+00   7.755e-04   2.337e-03   1.224e-01        0
    6950    6.869788e+00   1.020e-02   1.362e-02   2.772e-01        0
    6960    6.869476e+00   2.193e-03   2.382e-02   6.057e-01        0
    6970    6.867822e+00   4.519e-03   6.368e-02   3.881e-01        0
    6980    6.866902e+00   6.616e-03   1.839e-02   1.595e+00        0
    6990    6.866430e+00   2.823e-03   2.263e-02   2.224e-01        0
    7000    6.866026e+00   2.728e-03   1.065e-02   3.059e-01        0
    7010    6.865496e+00   1.384e-03   2.460e-02   4.735e-01        0
    7020    6.864612e+00   3.849e-03   5.459e-02   5.211e-01        0
    7030    6.864132e+00   9.288e-03   4.281e-02   6.742e-01        0
    7040    6.860888e+00   6.119e-03   8.719e-02   3.045e-01        0
    7050    6.859179e+00   9.981e-03   4.181e-02   1.075e+00        0
    7060    6.857488e+00   6.087e-03   7.532e-02   9.500e-01        0
    7070    6.852968e+00   1.894e-02   2.734e-02   3.081e+00        2
    7080    6.849966e+00   8.496e-03   7.713e-02   8.483e-02        0
    7090    6.846398e+00   1.328e-03   7.799e-02   7.349e-01        0
    7100    6.845402e+00   1.176e-02   7.803e-02   6.321e-01        0
    7110    6.843248e+00   8.843e-03   4.992e-02   3.104e-03        0
    7120    6.842178e+00   1.040e-02   2.591e-02   2.090e-01        0
    7130    6.841128e+00   1.431e-03   7.839e-02   1.906e+00        2
    7140    6.840327e+00   7.084e-03   1.062e-01   1.389e+00        0
    7150    6.839539e+00   6.993e-03   1.097e-02   2.631e+00        1
    7160    6.833376e+00   3.547e-02   7.401e-02   1.137e+00        0
    7170    6.829950e+00   2.098e-02   1.467e-01   1.207e+00        0
    7180    6.827970e+00   3.651e-03   1.954e-01   1.279e-01        0
    7190    6.826972e+00   4.192e-05   7.683e-04   5.786e-03        0
    7200    6.826605e+00   4.946e-03   9.952e-03   9.150e-02        0
    7210    6.825689e+00   2.001e-02   1.389e-02   2.641e+00        2
    7220    6.823158e+00   3.955e-03   6.452e-02   6.130e-01        0
    7230    6.821321e+00   3.113e-03   7.833e-02   2.714e-01        0
    7240    6.817035e+00   4.882e-03   6.769e-02   1.121e+00        0
    7250    6.814051e+00   5.534e-03   7.356e-02   7.372e-02        0
    7260    6.810657e+00   8.017e-02   9.241e-02   7.432e-01        0
    7270    6.806400e+00   1.327e-02   1.616e-01   8.010e-01        0
    7280    6.802873e+00   8.626e-03   2.541e-01   3.792e-02        0
    7290    6.798500e+00   2.967e-02   3.874e-01   1.269e-01        0
    7300    6.784661e+00   1.131e-01   6.899e-01   5.607e-01        0
    7310    6.781624e+00   3.534e-03   4.918e-01   4.205e-01        0
    7320    6.779915e+00   3.936e-03   1.741e-02   5.050e-01        0
    7330    6.778706e+00   1.024e-02   2.880e-02   5.049e-01        0
    7340    6.777196e+00   5.291e-02   3.597e-02   1.306e+00        0
    7350    6.775638e+00   6.071e-03   6.511e-02   1.154e+00        0
    7360    6.770569e+00   1.876e-02   7.785e-02   7.351e-01        0
    7370    6.769421e+00   4.677e-03   8.547e-02   6.322e-02        0
    7380    6.765955e+00   5.582e-02   8.970e-02   3.798e-03        0
    7390    6.764845e+00   4.193e-03   5.809e-03   3.427e-02        0
    7400    6.763441e+00   1.868e-02   2.053e-02   8.297e-01        0
    7410    6.762346e+00   1.378e-02   1.234e-02   1.241e-01        0
    7420    6.761948e+00   1.844e-03   2.236e-04   4.676e-02        0
    7430    6.761905e+00   6.864e-04   7.666e-04   1.281e-01        0
    7440    6.760785e+00   5.433e-03   4.538e-02   1.264e-01        0
    7450    6.760335e+00   2.905e-04   4.886e-02   3.315e-02        0
    7460    6.757930e+00   1.498e-02   5.700e-02   3.108e-01        0
    7470    6.756275e+00   2.525e-03   5.674e-02   1.993e+00        2
    7480    6.755857e+00   1.495e-03   2.238e-02   3.549e-01        0
    7490    6.753766e+00   3.835e-03   2.485e-02   4.156e-02        0
    7500    6.753233e+00   3.139e-03   3.779e-02   1.131e-01        0
    7510    6.752912e+00   2.227e-03   1.354e-02   1.017e-02        0
    7520    6.752119e+00   1.441e-02   4.716e-02   1.049e-01        0
    7530    6.750149e+00   6.965e-03   7.245e-02   4.039e-01        0
    7540    6.745469e+00   2.311e-01   6.237e-02   2.659e+00        2
    7550    6.744195e+00   2.988e-02   1.122e-01   2.606e-03        0
    7560    6.743091e+00   2.810e-02   1.486e-02   1.079e-01        0
    7570    6.740965e+00   1.810e-02   4.096e-02   5.439e-01        0
    7580    6.740092e+00   1.025e-02   3.620e-02   9.400e-01        0
    7590    6.738683e+00   3.783e-03   3.598e-02   3.023e-01        0
