  Iter      Objective      FeasError   OptError    ||Step||    CGits 
--------  --------------  ----------  ----------  ----------  -------
     600    5.149359e+00   8.142e-03   4.807e-02   2.042e-01        0
     610    5.140585e+00   1.179e-02   1.235e-01   2.712e-01        0
     620    5.125368e+00   2.730e-02   2.784e-02   2.130e-01        0
     630    5.103910e+00   3.127e-01   2.366e-01   3.222e+00        2
     640    5.093799e+00   1.387e-01   3.603e-01   3.077e+00        3
     650    5.085340e+00   5.884e-02   3.258e-01   1.742e-01        0
     660    5.059809e+00   4.792e-02   2.148e-01   2.155e+00        3
     670    5.038857e+00   1.222e-02   7.830e-03   5.545e-02        0
     680    5.026393e+00   9.727e-02   1.640e-01   7.805e-01        2
     690    5.017037e+00   6.653e-03   5.058e-02   1.625e-02        0
     700    4.998733e+00   2.796e-02   1.285e-01   1.672e+00        3
     710    4.988452e+00   7.808e-03   1.146e-01   3.907e-02        0
     720    4.985089e+00   1.405e-02   2.362e-02   9.394e-02        0
     730    4.978261e+00   4.321e-02   1.506e-01   1.248e-01        0
     740    4.969300e+00   1.109e-02   1.547e-01   1.990e-01        0
     750    4.964123e+00   4.152e-03   1.559e-01   1.798e-02        0
     760    4.954619e+00   1.945e-02   2.011e-01   1.116e-01        0
     770    4.948380e+00   2.304e-02   2.363e-01   3.970e-01        0
     780    4.942993e+00   3.855e-02   1.111e-01   5.276e-02        0
     790    4.939955e+00   1.835e-02   9.964e-03   5.758e-02        0
     800    4.938082e+00   2.157e-03   3.319e-03   3.677e-02        0
     810    4.935767e+00   3.076e-02   3.457e-02   1.331e-02        0
     820    4.928675e+00   7.588e-02   7.025e-02   1.657e-01        0
     830    4.925251e+00   4.467e-02   1.925e-01   1.014e-02        0
     840    4.922921e+00   4.187e-03   1.688e-03   2.516e-02        0
     850    4.920841e+00   2.491e-01   2.886e-02   2.617e+00        2
     860    4.920666e+00   2.618e-04   6.933e-04   1.320e-02        0
     870    4.917965e+00   3.774e-02   4.215e-02   8.315e-02        0
     880    4.909003e+00   8.602e-03   1.609e-01   3.903e-01        0
     890    4.903591e+00   4.759e-02   3.463e-02   2.493e+00        1
     900    4.898812e+00   1.294e-02   2.218e-01   3.503e-01        0
     910    4.894296e+00   5.321e-03   3.635e-01   3.383e-01        0
     920    4.891283e+00   2.061e-03   1.016e-01   1.757e-01        0
     930    4.888537e+00   3.556e-02   3.915e-02   3.988e+00        1
     940    4.885973e+00   1.715e-02   3.971e-02   2.404e-01        0
     950    4.882034e+00   5.813e-02   1.685e-01   4.047e-01        0
     960    4.877661e+00   9.268e-03   2.472e-01   2.869e+00        1
     970    4.870461e+00   3.906e-01   4.585e-01   1.763e+00        1
     980    4.862660e+00   2.182e-01   5.495e-01   1.290e-01        0
     990    4.850319e+00   8.448e-03   3.927e-01   1.819e-01        0
    1000    4.847243e+00   3.677e-04   2.495e-03   3.848e-02        0
    1010    4.846294e+00   6.597e-03   3.881e-03   2.755e-02        0
    1020    4.844845e+00   4.087e-02   2.109e-02   3.843e+00        2
    1030    4.843948e+00   2.345e-03   2.565e-02   6.819e-03        0
    1040    4.842822e+00   4.479e-02   8.346e-02   4.407e-02        0
    1050    4.839680e+00   1.435e-01   1.434e-01   1.786e+00        1
    1060    4.831610e+00   1.875e-02   3.269e-01   1.044e+00        1
    1070    4.828952e+00   5.142e-05   1.865e-03   1.959e-02        0
    1080    4.825367e+00   6.025e-03   8.932e-03   8.488e-02        0
    1090    4.824514e+00   1.513e-04   6.301e-04   7.705e-03        0
    1100    4.824252e+00   4.208e-04   2.169e-02   5.082e-02        0
    1110    4.823339e+00   3.630e-03   7.223e-02   2.439e-01        0
    1120    4.821120e+00   3.682e-02   5.732e-02   7.077e-01        0
    1130    4.817361e+00   1.542e-02   1.528e-01   8.173e-02        0
    1140    4.812826e+00   3.760e-02   1.738e-01   4.312e-01        0
    1150    4.809997e+00   7.325e-03   1.702e-02   2.200e-01        0
    1160    4.808490e+00   9.681e-03   7.510e-02   8.854e-02        0
    1170    4.807533e+00   9.100e-03   3.340e-02   4.736e-02        0
    1180    4.806706e+00   7.035e-03   3.228e-02   2.035e-01        0
    1190    4.805441e+00   8.868e-03   2.380e-02   1.878e-02        0
    1200    4.801857e+00   8.699e-03   1.415e-01   1.744e-01        0
    1210    4.799795e+00   1.920e-03   1.212e-02   1.532e-01        0
    1220    4.797071e+00   3.649e-03   5.382e-02   6.829e-03        0
    1230    4.793505e+00   1.906e-02   2.054e-01   3.510e-02        0
    1240    4.790324e+00   1.265e-02   9.921e-02   1.894e-01        0
    1250    4.789023e+00   1.381e-03   2.138e-03   4.152e-02        0
    1260    4.788609e+00   8.365e-04   5.449e-03   1.289e-01        0
    1270    4.788190e+00   1.377e-02   4.743e-02   5.474e-01        0
    1280    4.787444e+00   3.243e-02   5.987e-02   1.688e-01        0
    1290    4.786579e+00   4.920e-02   6.923e-02   3.781e+00        2
    1300    4.785960e+00   8.741e-03   2.387e-02   4.169e-02        0
    1310    4.784469e+00   2.165e-03   9.608e-02   2.315e-02        0
    1320    4.783951e+00   3.123e-04   4.217e-04   5.951e-02        0
    1330    4.783424e+00   3.233e-02   1.622e-01   2.810e+00        5
    1340    4.782860e+00   1.869e-03   1.875e-01   5.899e-02        0
    1350    4.781960e+00   1.148e-02   1.140e-02   3.035e-02        0
    1360    4.780779e+00   2.212e-03   5.166e-02   9.033e-02        0
    1370    4.779136e+00   2.302e-03   1.137e-02   2.374e-02        0
    1380    4.778574e+00   5.629e-03   7.416e-03   5.821e-02        0
    1390    4.777664e+00   5.960e-02   3.436e-02   3.132e-02        0
    1400    4.775963e+00   3.475e-02   6.885e-02   2.228e-01        0
    1410    4.775037e+00   1.336e-02   5.656e-02   2.969e-01        0
    1420    4.774367e+00   6.710e-03   5.218e-02   3.240e-01        0
    1430    4.773974e+00   6.845e-03   7.759e-02   1.390e-01        0
    1440    4.772224e+00   3.450e-02   4.516e-02   2.429e-01        0
    1450    4.770829e+00   5.996e-03   9.270e-03   1.300e-01        0
    1460    4.768105e+00   9.499e-02   1.025e-01   7.644e-02        0
    1470    4.765862e+00   5.004e-03   3.803e-01   6.164e-02        0
    1480    4.763905e+00   3.615e-02   1.459e-01   3.162e-02        0
    1490    4.763262e+00   8.339e-03   9.722e-02   2.155e-01        0
    1500    4.758707e+00   1.628e-02   1.347e-01   4.506e-02        0
    1510    4.752269e+00   3.086e-02   4.880e-01   5.654e-02        0
    1520    4.743156e+00   1.439e-02   3.386e-01   8.548e-02        0
    1530    4.736310e+00   2.086e-02   4.114e-01   4.088e-01        0
    1540    4.731076e+00   1.698e-02   4.621e-02   3.831e-02        0
    1550    4.727808e+00   4.663e-02   1.721e-01   2.188e-02        0
    1560    4.726678e+00   9.830e-04   3.023e-02   1.357e-02        0
    1570    4.726380e+00   3.245e-05   1.914e-03   1.455e-02        0
    1580    4.724812e+00   9.928e-04   3.318e-02   9.670e-02        0
    1590    4.723344e+00   2.590e-03   1.236e-02   8.286e-02        0
    1600    4.722204e+00   5.176e-02   3.399e-02   2.029e+00        0
    1610    4.721117e+00   1.110e-02   1.130e-01   9.685e-03        0
    1620    4.722072e+00   1.098e-03   1.670e-02   1.764e-01        0
    1630    4.721849e+00   7.392e-04   4.808e-03   1.417e-01        0
    1640    4.721759e+00   9.725e-04   8.373e-03   6.341e-01        0
    1650    4.721643e+00   9.705e-04   9.653e-03   1.492e-01        0
    1660    4.721230e+00   4.248e-04   6.141e-02   8.396e-02        0
    1670    4.720772e+00   6.315e-04   8.195e-02   1.712e-01        0
    1680    4.720607e+00   2.499e-04   1.342e-02   8.447e-01        0
    1690    4.720517e+00   4.784e-04   7.919e-03   2.333e-01        0
    1700    4.720417e+00   2.426e-04   4.643e-03   2.103e-01        0
    1710    4.720221e+00   1.072e-03   1.193e-02   7.013e-02        0
    1720    4.720161e+00   3.178e-04   1.223e-02   1.830e-01        0
    1730    4.720079e+00   4.493e-04   2.803e-02   9.106e-02        0
    1740    4.720036e+00   5.472e-04   1.580e-02   2.623e-02        0
    1750    4.719977e+00   6.356e-04   1.189e-02   2.467e-02        0
    1760    4.719879e+00   4.489e-05   9.767e-02   4.213e-01        3
    1770    4.719723e+00   1.053e-03   8.862e-02   4.185e-02        0
    1780    4.719546e+00   1.971e-03   2.202e-02   1.242e-01        0
    1790    4.719464e+00   7.134e-04   1.137e-03   1.677e-01        0
    1800    4.719449e+00   9.735e-05   2.333e-04   3.509e-01        0
    1810    4.719439e+00   1.816e-04   9.947e-03   2.252e-01        3
    1820    4.719405e+00   8.379e-05   4.068e-03   7.012e-01        6
    1830    4.719383e+00   2.438e-04   4.268e-03   1.262e-01        0
    1840    4.719346e+00   3.131e-06   7.640e-06   1.070e-02        0
    1850    4.719338e+00   2.698e-03   4.611e-05   3.646e-01        0
    1860    4.719303e+00   1.542e-03   1.919e-04   1.573e-01        0
    1870    4.719200e+00   1.951e-03   6.076e-03   1.446e-01        0
    1880    4.719138e+00   1.485e-04   2.763e-04   9.014e-02        0
    1890    4.719061e+00   9.933e-05   7.328e-04   1.464e-01        0
    1900    4.719012e+00   1.060e-04   5.021e-03   1.089e-02        0
    1910    4.718863e+00   3.761e-02   8.760e-03   1.082e-02        0
    1920    4.718491e+00   3.107e-04   4.474e-03   6.254e-03        0
    1930    4.717084e+00   5.052e-04   3.021e-02   2.912e-03        0
    1940    4.715761e+00   6.466e-03   1.794e-02   2.730e+00        5
    1950    4.715320e+00   8.171e-03   2.696e-02   1.506e-02        0
    1960    4.713963e+00   1.899e-02   1.839e-01   1.050e-01        0
    1970    4.712929e+00   5.833e-04   6.614e-03   7.416e-03        0
    1980    4.709767e+00   1.425e-02   1.841e-01   2.002e-02        0
    1990    4.708123e+00   3.291e-03   7.936e-02   9.856e-02        0
    2000    4.707635e+00   2.840e-04   1.285e-03   2.391e-02        0
    2010    4.704146e+00   2.566e-02   1.762e-01   8.201e-03        0
    2020    4.700880e+00   1.379e-02   9.922e-02   7.478e-02        0
    2030    4.697840e+00   4.304e-02   1.822e-02   4.082e-01        0
    2040    4.696563e+00   8.746e-03   1.603e-01   4.974e-03        0
    2050    4.695822e+00   2.410e-04   4.032e-03   3.241e-02        0
    2060    4.694521e+00   2.151e-03   5.729e-02   9.284e-01        1
    2070    4.693912e+00   2.063e-02   1.193e-01   1.412e-03        0
    2080    4.693527e+00   3.061e-03   3.531e-03   1.454e-01        0
    2090    4.693190e+00   3.154e-03   1.697e-02   1.772e-01        0
    2100    4.692949e+00   3.379e-03   1.583e-02   7.678e-01        0
    2110    4.692727e+00   8.295e-04   6.928e-04   3.985e-01        0
    2120    4.691345e+00   1.523e-02   4.109e-02   1.533e-01        0
    2130    4.689383e+00   3.769e-02   4.175e-02   1.085e+00        3
    2140    4.688306e+00   1.552e-02   4.165e-02   5.107e-02        0
